shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
150120,39.816662,-86.240324,480005
150120,39.816662,-86.240324,490001
150120,39.816644,-86.241827,490002
150120,39.816615,-86.244104,490003
150120,39.816615,-86.244104,500001
150120,39.816613,-86.244271,500002
150120,39.816607,-86.244717,500003
150120,39.816593,-86.245985,500004
150120,39.816589,-86.246300,500005
150120,39.816589,-86.246300,510001
150120,39.816570,-86.247951,510002
150120,39.816566,-86.248265,510003
150120,39.816566,-86.248265,520001
150120,39.816564,-86.248378,520002
150120,39.816549,-86.249408,520003
150120,39.816533,-86.250578,520004
150120,39.816533,-86.250578,530001
150120,39.816530,-86.250767,530002
150120,39.816517,-86.251661,530003
150120,39.816507,-86.252396,530004
150120,39.816497,-86.253127,530005
150120,39.816497,-86.253127,540001
150120,39.816494,-86.253319,540002
150120,39.816459,-86.255781,540003
150120,39.816459,-86.255781,550001
150120,39.816455,-86.256016,550002
150120,39.816433,-86.257440,550003
150120,39.816433,-86.257440,560001
150120,39.816407,-86.259037,560002
150120,39.816369,-86.261422,560003
150120,39.816353,-86.262434,560004
150120,39.816353,-86.262434,570001
150120,39.816350,-86.262612,570002
150120,39.816337,-86.263416,570003
150120,39.816298,-86.265869,570004
150120,39.816298,-86.265869,580001
150120,39.816295,-86.266031,580002
150120,39.816251,-86.268765,580003
150120,39.816233,-86.269891,580004
150120,39.816233,-86.269891,590001
150120,39.816229,-86.270153,590002
150120,39.816195,-86.271896,590003
150120,39.816191,-86.272113,590004
150120,39.816191,-86.272113,600001
150120,39.816131,-86.275195,600002
150120,39.816118,-86.275914,600003
150120,39.816066,-86.278626,600004
150120,39.816066,-86.278626,610001
150120,39.816065,-86.278650,610002
150120,39.816041,-86.279878,610003
150120,39.816032,-86.280341,610004
150120,39.816032,-86.280341,620001
150120,39.816021,-86.280917,620002
150120,39.815952,-86.284452,620003
150120,39.815937,-86.285256,620004
150120,39.815937,-86.285256,630001
150120,39.815933,-86.285455,630002
150120,39.815892,-86.287564,630003
150120,39.816443,-86.287588,630004
150120,39.816472,-86.287591,630005
150120,39.816472,-86.287591,640001
150120,39.816517,-86.287594,640002
150120,39.816591,-86.287607,640003
150120,39.816665,-86.287626,640004
150120,39.816736,-86.287653,640005
150120,39.816807,-86.287687,640006
150120,39.816869,-86.287724,640007
150120,39.816929,-86.287766,640008
150120,39.817149,-86.287931,640009
150120,39.817216,-86.287978,640010
150120,39.817286,-86.288018,640011
150120,39.817357,-86.288052,640012
150120,39.817431,-86.288078,640013
150120,39.817506,-86.288098,640014
150120,39.817581,-86.288110,640015
150120,39.817612,-86.288113,640016
150120,39.817957,-86.288136,640017
150120,39.818013,-86.288137,640018
150120,39.818068,-86.288134,640019
150120,39.818095,-86.288131,640020
150120,39.818150,-86.288124,640021
150120,39.818205,-86.288114,640022
150120,39.818232,-86.288107,640023
150120,39.818286,-86.288092,640024
150120,39.818313,-86.288084,640025
150120,39.818340,-86.288074,640026
150120,39.818392,-86.288054,640027
150120,39.818444,-86.288029,640028
150120,39.818496,-86.288003,640029
150120,39.818546,-86.287973,640030
150120,39.818571,-86.287958,640031
150120,39.818595,-86.287941,640032
150120,39.818619,-86.287924,640033
150120,39.818667,-86.287888,640034
150120,39.818983,-86.287611,640035
150120,39.819034,-86.287579,640036
150120,39.819086,-86.287551,640037
150120,39.819139,-86.287526,640038
150120,39.819150,-86.287520,640039
150120,39.819150,-86.287520,650001
150120,39.819165,-86.287514,650002
150120,39.819220,-86.287492,650003
150120,39.819274,-86.287474,650004
150120,39.819301,-86.287466,650005
150120,39.819357,-86.287452,650006
150120,39.819385,-86.287447,650007
150120,39.819441,-86.287437,650008
150120,39.819469,-86.287433,650009
150120,39.819525,-86.287429,650010
150120,39.820190,-86.287385,650011
150120,39.820245,-86.287382,650012
150120,39.820328,-86.287379,650013
150120,39.820410,-86.287378,650014
150120,39.820493,-86.287379,650015
150120,39.820576,-86.287381,650016
150120,39.820659,-86.287386,650017
150120,39.820714,-86.287391,650018
150120,39.820824,-86.287403,650019
150120,39.820879,-86.287409,650020
150120,39.820961,-86.287422,650021
150120,39.821044,-86.287436,650022
150120,39.821126,-86.287452,650023
150120,39.821180,-86.287464,650024
150120,39.821317,-86.287496,650025
150120,39.821371,-86.287508,650026
150120,39.821481,-86.287530,650027
150120,39.821537,-86.287540,650028
150120,39.821647,-86.287557,650029
150120,39.821730,-86.287568,650030
150120,39.821841,-86.287579,650031
150120,39.821853,-86.287580,650032
150120,39.821853,-86.287580,660001
150120,39.821952,-86.287588,660002
150120,39.822026,-86.287592,660003
150120,39.822090,-86.287596,660004
150120,39.822145,-86.287597,660005
150120,39.822200,-86.287598,660006
150120,39.822283,-86.287598,660007
150120,39.822365,-86.287596,660008
150120,39.822745,-86.287580,660009
150120,39.823229,-86.287594,660010
150120,39.823315,-86.283299,660011
150120,39.824264,-86.283329,660012
150120,39.824264,-86.283329,670001
150120,39.826198,-86.283390,670002
150120,39.826420,-86.283398,670003
150120,39.826420,-86.283398,680001
150120,39.827709,-86.283440,680002
150120,39.827792,-86.283445,680003
150120,39.827792,-86.283445,690001
150120,39.827818,-86.283446,690002
150120,39.827927,-86.283458,690003
150120,39.828035,-86.283475,690004
150120,39.828062,-86.283480,690005
150120,39.828198,-86.283511,690006
150120,39.828332,-86.283550,690007
150120,39.828465,-86.283598,690008
150120,39.828596,-86.283654,690009
150120,39.828725,-86.283718,690010
150120,39.828851,-86.283791,690011
150120,39.828945,-86.283850,690012
150120,39.829036,-86.283914,690013
150120,39.829126,-86.283982,690014
150120,39.829218,-86.284055,690015
150120,39.829218,-86.284055,700001
150120,39.829622,-86.284374,700002
150120,39.831121,-86.285561,700003
150120,39.831121,-86.285561,710001
150120,39.831226,-86.285644,710002
150120,39.832305,-86.286500,710003
150120,39.832410,-86.286577,710004
150120,39.832518,-86.286647,710005
150120,39.832628,-86.286709,710006
150120,39.832741,-86.286764,710007
150120,39.832856,-86.286811,710008
150120,39.832972,-86.286850,710009
150120,39.833084,-86.286880,710010
150120,39.833094,-86.286882,710011
150120,39.833094,-86.286882,720001
150120,39.833197,-86.286902,720002
150120,39.833311,-86.286917,720003
150120,39.833425,-86.286925,720004
150120,39.834610,-86.286961,720005
150120,39.834737,-86.286965,720006
150120,39.835018,-86.286982,720007
150120,39.836038,-86.287074,720008
150120,39.836038,-86.287074,730001
150120,39.836251,-86.287093,730002
150120,39.837900,-86.287243,730003
150120,39.837950,-86.284552,730004
150120,39.837962,-86.283872,730005
150120,39.837962,-86.283872,740001
150120,39.838014,-86.281102,740002
150120,39.838034,-86.280014,740003
150120,39.838044,-86.279485,740004
150120,39.838044,-86.279485,750001
150120,39.838102,-86.276528,750002
150120,39.838123,-86.275443,750003
150120,39.838164,-86.273331,750004
150120,39.838181,-86.272464,750005
150120,39.838181,-86.272464,760001
150120,39.838192,-86.271891,760002
150120,39.838216,-86.270646,760003
150120,39.836269,-86.270598,760004
150120,39.836269,-86.270598,770001
150120,39.835796,-86.270586,770002
150120,39.834220,-86.270547,770003
150120,39.833708,-86.270535,770004
150120,39.833607,-86.270532,770005
150120,39.833607,-86.270532,780001
150120,39.832323,-86.270500,780002
150120,39.832060,-86.270494,780003
150120,39.832060,-86.270494,790001
150120,39.830880,-86.270465,790002
150120,39.829717,-86.270438,790003
150120,39.829717,-86.270438,800001
150120,39.828600,-86.270413,800002
150120,39.827900,-86.270397,800003
150120,39.827900,-86.270397,810001
150120,39.827090,-86.270378,810002
150120,39.827067,-86.271735,810003
150120,39.827067,-86.271735,820001
150120,39.827030,-86.273938,820002
150120,39.827830,-86.273956,820003
160079,39.766251,-86.154347,10001
160079,39.766255,-86.154500,10002
160079,39.766274,-86.154491,10003
160079,39.766541,-86.154489,10004
160079,39.766570,-86.154480,10005
160079,39.767002,-86.154476,10006
160079,39.767045,-86.156287,10007
160079,39.766759,-86.156296,10008
160079,39.766296,-86.156314,10009
160079,39.765597,-86.156337,10010
160079,39.764898,-86.156362,10011
160079,39.764328,-86.156382,10012
160079,39.764200,-86.156388,10013
160079,39.764074,-86.156395,10014
160079,39.763083,-86.156434,10015
160079,39.761509,-86.156495,10016
160079,39.761399,-86.156501,10017
160079,39.761284,-86.156507,10018
160079,39.760847,-86.156522,10019
160079,39.760847,-86.156522,20001
160079,39.760533,-86.156533,20002
160079,39.760499,-86.156538,20003
160079,39.760432,-86.156558,20004
160079,39.760398,-86.156563,20005
160079,39.760191,-86.156570,20006
160079,39.760136,-86.156572,20007
160079,39.760081,-86.156575,20008
160079,39.759082,-86.156611,20009
160079,39.758991,-86.156614,20010
160079,39.758956,-86.156613,20011
160079,39.758888,-86.156602,20012
160079,39.758854,-86.156601,20013
160079,39.758462,-86.156621,20014
160079,39.758462,-86.156621,30001
160079,39.757514,-86.156669,30002
160079,39.756973,-86.156445,30003
160079,39.756973,-86.156445,40001
160079,39.756579,-86.156282,40002
160079,39.756469,-86.156237,40003
160079,39.756474,-86.156386,40004
160079,39.756486,-86.156861,40005
160079,39.756496,-86.157260,40006
160079,39.756542,-86.159116,40007
160079,39.756543,-86.159259,40008
160079,39.756018,-86.159249,40009
160079,39.755906,-86.159248,40010
160079,39.755906,-86.159248,50001
160079,39.755738,-86.159246,50002
160079,39.755297,-86.159239,50003
160079,39.755210,-86.159238,50004
160079,39.754935,-86.159234,50005
160079,39.754565,-86.159229,50006
160079,39.754234,-86.159224,50007
160079,39.754234,-86.159224,60001
160079,39.754094,-86.159222,60002
160079,39.752886,-86.159211,60003
160079,39.751898,-86.159202,60004
160079,39.751898,-86.159202,70001
160079,39.751803,-86.159202,70002
160079,39.751774,-86.159199,70003
160079,39.751746,-86.159191,70004
160079,39.751719,-86.159177,70005
160079,39.751692,-86.159163,70006
160079,39.751664,-86.159155,70007
160079,39.751635,-86.159152,70008
160079,39.751293,-86.159149,70009
160079,39.750731,-86.159145,70010
160079,39.750280,-86.159141,70011
160079,39.749862,-86.159137,70012
160079,39.749862,-86.159137,80001
160079,39.749749,-86.159137,80002
160079,39.748895,-86.159130,80003
160079,39.748895,-86.159130,90001
160079,39.748762,-86.159129,90002
160079,39.747583,-86.159119,90003
160079,39.747507,-86.159115,90004
160079,39.747433,-86.159117,90005
160079,39.747077,-86.159114,90006
160079,39.746177,-86.159106,90007
160079,39.746177,-86.159106,100001
160079,39.746106,-86.159106,100002
160079,39.746078,-86.159109,100003
160079,39.746051,-86.159119,100004
160079,39.746033,-86.159125,100005
160079,39.746014,-86.159129,100006
160079,39.745996,-86.159130,100007
160079,39.745971,-86.159129,100008
160079,39.745777,-86.159127,100009
160079,39.745344,-86.159124,100010
160079,39.744401,-86.159118,100011
160079,39.743769,-86.159110,100012
160079,39.743769,-86.159110,110001
160079,39.743672,-86.159109,110002
160079,39.743315,-86.159105,110003
160079,39.742970,-86.159102,110004
160079,39.742623,-86.159097,110005
160079,39.742279,-86.159092,110006
160079,39.741806,-86.159086,110007
160079,39.741441,-86.159078,110008
160079,39.741441,-86.159078,120001
160079,39.740415,-86.159054,120002
160079,39.739687,-86.159051,120003
160079,39.739017,-86.159049,120004
160079,39.738961,-86.159051,120005
160079,39.738907,-86.159053,120006
160079,39.738534,-86.159052,120007
160079,39.738520,-86.159051,120008
160079,39.738520,-86.159051,130001
160079,39.738277,-86.159049,130002
160079,39.738222,-86.159050,130003
160079,39.738168,-86.159051,130004
160079,39.737382,-86.159038,130005
160079,39.737228,-86.159031,130006
160079,39.737151,-86.159026,130007
160079,39.737074,-86.159024,130008
160079,39.736352,-86.159011,130009
160079,39.736352,-86.159011,140001
160079,39.735940,-86.159004,140002
160079,39.734808,-86.158984,140003
160079,39.733681,-86.158964,140004
160079,39.733681,-86.158964,150001
160079,39.733598,-86.158963,150002
160079,39.732242,-86.158939,150003
160079,39.731960,-86.158934,150004
160079,39.731960,-86.158934,160001
160079,39.731807,-86.158931,160002
160079,39.730742,-86.158912,160003
160079,39.730170,-86.158902,160004
160079,39.730170,-86.158902,170001
160079,39.729759,-86.158895,170002
160079,39.728592,-86.158874,170003
160079,39.728592,-86.158874,180001
160079,39.728506,-86.158873,180002
160079,39.727420,-86.158854,180003
160079,39.727420,-86.158854,190001
160079,39.727334,-86.158852,190002
160079,39.726578,-86.158839,190003
160079,39.726122,-86.158831,190004
160079,39.724518,-86.158803,190005
160079,39.724518,-86.158803,200001
160079,39.722436,-86.158766,200002
160079,39.722446,-86.158200,200003
160079,39.722446,-86.158200,210001
160079,39.722475,-86.156550,210002
160079,39.722475,-86.156550,220001
160079,39.722478,-86.156385,220002
160079,39.722519,-86.154097,220003
160079,39.722519,-86.154097,230001
160079,39.722521,-86.153961,230002
160079,39.722586,-86.150286,230003
160079,39.722595,-86.149810,230004
160079,39.722595,-86.149810,240001
160079,39.722600,-86.149554,240002
160079,39.722607,-86.149158,240003
160079,39.722623,-86.147915,240004
160079,39.722637,-86.146911,240005
160079,39.722637,-86.146911,250001
160079,39.722639,-86.146748,250002
160079,39.722657,-86.145380,250003
160079,39.722671,-86.144349,250004
160079,39.722676,-86.143954,250005
160079,39.722676,-86.143954,260001
160079,39.722703,-86.141953,260002
160079,39.722706,-86.141734,260003
160079,39.722706,-86.141734,270001
160079,39.722727,-86.140145,270002
160079,39.722729,-86.140032,270003
160079,39.722729,-86.140032,280001
160079,39.722731,-86.139875,280002
160079,39.722735,-86.139766,280003
160079,39.722745,-86.139658,280004
160079,39.722761,-86.139551,280005
160079,39.722784,-86.139438,280006
160079,39.722813,-86.139326,280007
160079,39.722894,-86.139053,280008
160079,39.722915,-86.138972,280009
160079,39.722932,-86.138888,280010
160079,39.722945,-86.138803,280011
160079,39.722953,-86.138717,280012
160079,39.722956,-86.138631,280013
160079,39.722961,-86.138173,280014
160079,39.722971,-86.137249,280015
160079,39.722971,-86.137249,290001
160079,39.722973,-86.137057,290002
160079,39.723001,-86.134492,290003
160079,39.723001,-86.134492,300001
160079,39.723003,-86.134300,300002
160079,39.723027,-86.132073,300003
160079,39.723034,-86.131441,300004
160079,39.723034,-86.131441,310001
160079,39.723034,-86.131440,310002
160079,39.723041,-86.130814,310003
160079,39.723048,-86.130173,310004
160079,39.723055,-86.129547,310005
160079,39.723061,-86.128924,310006
160079,39.723067,-86.128451,310007
160079,39.723067,-86.128451,320001
160079,39.723068,-86.128317,320002
160079,39.723077,-86.127470,320003
160079,39.723096,-86.125788,320004
160079,39.723098,-86.125582,320005
160079,39.723098,-86.125582,330001
160079,39.723110,-86.124537,330002
160079,39.723112,-86.124315,330003
160079,39.723123,-86.123301,330004
160079,39.723123,-86.123301,340001
160079,39.723125,-86.123126,340002
160079,39.723137,-86.121996,340003
160079,39.723150,-86.120783,340004
160079,39.723159,-86.120151,340005
160079,39.723159,-86.120151,350001
160079,39.723167,-86.119547,350002
160079,39.723182,-86.118490,350003
160079,39.723182,-86.118490,360001
160079,39.723183,-86.118368,360002
160079,39.723200,-86.117197,360003
160079,39.723215,-86.116026,360004
160079,39.723232,-86.114840,360005
160079,39.723246,-86.113910,360006
160079,39.723247,-86.113736,360007
160079,39.723250,-86.113544,360008
160079,39.723250,-86.113544,370001
160079,39.723263,-86.112588,370002
160079,39.723277,-86.111562,370003
160079,39.723277,-86.111562,380001
160079,39.723281,-86.111276,380002
160079,39.723310,-86.108845,380003
160079,39.723310,-86.108845,390001
160079,39.723352,-86.105350,390002
160079,39.723352,-86.105350,400001
160079,39.723363,-86.104457,400002
160079,39.723379,-86.103066,400003
160079,39.723379,-86.103066,410001
160079,39.723381,-86.102945,410002
160079,39.723388,-86.102362,410003
160079,39.723393,-86.101914,410004
160079,39.723376,-86.101903,410005
160079,39.723360,-86.101889,410006
160079,39.723345,-86.101872,410007
160079,39.723331,-86.101852,410008
160079,39.723320,-86.101830,410009
160079,39.723310,-86.101806,410010
160079,39.723302,-86.101780,410011
160079,39.723297,-86.101753,410012
160079,39.722048,-86.101731,410013
160079,39.721632,-86.101724,410014
160079,39.721592,-86.101726,410015
160079,39.721553,-86.101731,410016
160079,39.721555,-86.101629,410017
160079,39.721561,-86.101110,410018
160079,39.721561,-86.101110,420001
160079,39.721568,-86.100530,420002
160079,39.721580,-86.099503,420003
160079,39.721580,-86.099503,430001
160079,39.721581,-86.099367,430002
160079,39.721595,-86.098203,430003
160079,39.721607,-86.097267,430004
160079,39.721607,-86.097267,440001
160079,39.721609,-86.097046,440002
160079,39.721637,-86.094694,440003
160079,39.721636,-86.094606,440004
160079,39.721636,-86.094518,440005
160079,39.721647,-86.093541,440006
160079,39.721647,-86.093541,450001
160079,39.721648,-86.093469,450002
160079,39.721648,-86.093380,450003
160079,39.721648,-86.093292,450004
160079,39.721660,-86.092311,450005
160079,39.721660,-86.092311,460001
160079,39.721662,-86.092153,460002
160079,39.721663,-86.092065,460003
160079,39.721673,-86.091227,460004
160079,39.721673,-86.091227,470001
160079,39.721676,-86.090973,470002
160079,39.721691,-86.089795,470003
160079,39.721705,-86.088810,470004
160079,39.721705,-86.088810,480001
160079,39.721708,-86.088614,480002
160079,39.721722,-86.087405,480003
160079,39.721733,-86.086468,480004
160079,39.721735,-86.086314,480005
160079,39.721735,-86.086314,490001
160079,39.721737,-86.086197,490002
160079,39.721750,-86.085016,490003
160079,39.721764,-86.083838,490004
160079,39.721767,-86.083570,490005
160079,39.721767,-86.083570,500001
160079,39.721779,-86.082492,500002
160079,39.719929,-86.082481,500003
160079,39.719424,-86.082478,500004
160079,39.718685,-86.082472,500005
160079,39.718494,-86.082473,500006
160079,39.718304,-86.082480,500007
160079,39.718099,-86.082493,500008
160079,39.717888,-86.082515,500009
160079,39.717678,-86.082543,500010
160079,39.717470,-86.082574,500011
160079,39.717225,-86.082605,500012
160079,39.716979,-86.082627,500013
160079,39.716732,-86.082642,500014
160079,39.716485,-86.082648,500015
160079,39.716091,-86.082645,500016
160079,39.716091,-86.082645,510001
160079,39.714037,-86.082630,510002
160079,39.713629,-86.082627,510003
160079,39.713629,-86.082627,520001
160079,39.713106,-86.082623,520002
160079,39.712119,-86.082616,520003
160079,39.711669,-86.082609,520004
160079,39.711669,-86.082609,530001
160079,39.711175,-86.082601,530002
160079,39.710573,-86.082604,530003
160079,39.709250,-86.082595,530004
160079,39.707834,-86.082583,530005
160079,39.707834,-86.082583,540001
160079,39.707628,-86.082581,540002
160079,39.706672,-86.082573,540003
160079,39.706672,-86.082573,550001
160079,39.706497,-86.082572,550002
160079,39.706114,-86.082569,550003
160079,39.705524,-86.082564,550004
160079,39.704800,-86.082558,550005
160079,39.704001,-86.082551,550006
160079,39.703648,-86.082548,550007
160079,39.703296,-86.082546,550008
160079,39.702578,-86.082540,550009
160079,39.701964,-86.082534,550010
160079,39.701899,-86.082534,550011
160079,39.701337,-86.082526,550012
160079,39.701144,-86.082523,550013
160079,39.701144,-86.082523,560001
160079,39.700352,-86.082511,560002
160079,39.698388,-86.082482,560003
160079,39.698388,-86.082482,570001
160079,39.695502,-86.082439,570002
160079,39.695502,-86.082439,580001
160079,39.694590,-86.082425,580002
160079,39.694053,-86.082417,580003
160079,39.693931,-86.082419,580004
160079,39.693899,-86.082421,580005
160079,39.693899,-86.082421,590001
160079,39.693809,-86.082428,590002
160079,39.693687,-86.082443,590003
160079,39.693404,-86.082486,590004
160079,39.693162,-86.082527,590005
160079,39.693075,-86.082538,590006
160079,39.692988,-86.082545,590007
160079,39.692893,-86.082548,590008
160079,39.690604,-86.082546,590009
160079,39.690604,-86.082546,600001
160079,39.690464,-86.082546,600002
160079,39.689093,-86.082544,600003
160079,39.688142,-86.082544,600004
160079,39.686249,-86.082541,600005
160079,39.685939,-86.082541,600006
160079,39.685939,-86.082541,610001
160079,39.680855,-86.082536,610002
160079,39.680855,-86.082536,620001
160079,39.680638,-86.082536,620002
160079,39.676579,-86.082553,620003
160079,39.676277,-86.082554,620004
160079,39.676277,-86.082554,630001
160079,39.674727,-86.082561,630002
160079,39.673259,-86.082567,630003
160079,39.672096,-86.082557,630004
160079,39.671655,-86.082553,630005
160079,39.671287,-86.082550,630006
160079,39.671287,-86.082550,640001
160079,39.670705,-86.082544,640002
160079,39.669141,-86.082531,640003
160079,39.668757,-86.082527,640004
160079,39.668757,-86.082527,650001
160079,39.667900,-86.082520,650002
160079,39.665917,-86.082501,650003
160079,39.665134,-86.082512,650004
160079,39.664982,-86.082509,650005
160079,39.664846,-86.082498,650006
160079,39.664711,-86.082479,650007
160079,39.664620,-86.082462,650008
160079,39.664202,-86.082377,650009
160079,39.664202,-86.082377,660001
160079,39.664025,-86.082340,660002
160079,39.663658,-86.082264,660003
160079,39.663546,-86.082241,660004
160079,39.663406,-86.082216,660005
160079,39.663265,-86.082198,660006
160079,39.663124,-86.082188,660007
160079,39.662983,-86.082186,660008
160079,39.661109,-86.082212,660009
160079,39.659889,-86.082229,660010
160079,39.658147,-86.082245,660011
160079,39.657978,-86.082250,660012
160079,39.657808,-86.082260,660013
160079,39.657638,-86.082276,660014
160079,39.657432,-86.082303,660015
160079,39.657226,-86.082338,660016
160079,39.657022,-86.082382,660017
160079,39.656799,-86.082433,660018
160079,39.656520,-86.082499,660019
160079,39.656490,-86.082505,660020
160079,39.656490,-86.082505,670001
160079,39.656315,-86.082542,670002
160079,39.656109,-86.082576,670003
160079,39.655902,-86.082601,670004
160079,39.655694,-86.082617,670005
160079,39.655481,-86.082623,670006
160079,39.654024,-86.082635,670007
160079,39.654024,-86.082635,680001
160079,39.653777,-86.082637,680002
160079,39.652541,-86.082646,680003
160079,39.652541,-86.082646,690001
160079,39.651176,-86.082657,690002
160079,39.649982,-86.082659,690003
160079,39.648846,-86.082662,690004
160079,39.648547,-86.082663,690005
160079,39.648547,-86.082663,700001
160079,39.647062,-86.082666,700002
160079,39.646080,-86.082669,700003
160079,39.645689,-86.082669,700004
160079,39.645689,-86.082669,710001
160079,39.645508,-86.082670,710002
160079,39.643813,-86.082674,710003
160079,39.642059,-86.082690,710004
160079,39.641015,-86.082699,710005
160079,39.638499,-86.082722,710006
160079,39.638499,-86.082722,720001
160079,39.638394,-86.082722,720002
160079,39.636568,-86.082738,720003
160079,39.636438,-86.082745,720004
160079,39.635205,-86.082812,720005
160079,39.634453,-86.082814,720006
160079,39.634255,-86.082813,720007
160079,39.634030,-86.082812,720008
160079,39.633011,-86.082823,720009
160079,39.633005,-86.081769,720010
160079,39.633005,-86.081769,730001
160079,39.632991,-86.079642,730002
160081,39.632991,-86.079642,10001
160081,39.632985,-86.078655,10002
160081,39.632330,-86.078278,10003
160081,39.631233,-86.078059,10004
160081,39.630277,-86.078046,10005
160081,39.630270,-86.080897,10006
160081,39.630278,-86.081045,10007
160081,39.630278,-86.081045,20001
160081,39.630367,-86.082655,20002
160081,39.630367,-86.082655,30001
160081,39.630378,-86.082854,30002
160081,39.631111,-86.082847,30003
160081,39.632627,-86.082829,30004
160081,39.632627,-86.082829,40001
160081,39.632852,-86.082826,40002
160081,39.633011,-86.082823,40003
160081,39.634030,-86.082812,40004
160081,39.634255,-86.082813,40005
160081,39.634453,-86.082814,40006
160081,39.635205,-86.082812,40007
160081,39.636438,-86.082745,40008
160081,39.636568,-86.082738,40009
160081,39.637583,-86.082730,40010
160081,39.637583,-86.082730,50001
160081,39.638394,-86.082722,50002
160081,39.641015,-86.082699,50003
160081,39.642059,-86.082690,50004
160081,39.643813,-86.082674,50005
160081,39.645241,-86.082670,50006
160081,39.645241,-86.082670,60001
160081,39.645508,-86.082670,60002
160081,39.646080,-86.082669,60003
160081,39.647062,-86.082666,60004
160081,39.648575,-86.082663,60005
160081,39.648575,-86.082663,70001
160081,39.648846,-86.082662,70002
160081,39.649982,-86.082659,70003
160081,39.651176,-86.082657,70004
160081,39.652298,-86.082648,70005
160081,39.652298,-86.082648,80001
160081,39.653777,-86.082637,80002
160081,39.654138,-86.082634,80003
160081,39.654138,-86.082634,90001
160081,39.655481,-86.082623,90002
160081,39.655694,-86.082617,90003
160081,39.655902,-86.082601,90004
160081,39.656109,-86.082576,90005
160081,39.656315,-86.082542,90006
160081,39.656520,-86.082499,90007
160081,39.656566,-86.082488,90008
160081,39.656566,-86.082488,100001
160081,39.656799,-86.082433,100002
160081,39.657022,-86.082382,100003
160081,39.657226,-86.082338,100004
160081,39.657432,-86.082303,100005
160081,39.657638,-86.082276,100006
160081,39.657808,-86.082260,100007
160081,39.657978,-86.082250,100008
160081,39.658147,-86.082245,100009
160081,39.659889,-86.082229,100010
160081,39.661109,-86.082212,100011
160081,39.662983,-86.082186,100012
160081,39.663124,-86.082188,100013
160081,39.663265,-86.082198,100014
160081,39.663406,-86.082216,100015
160081,39.663546,-86.082241,100016
160081,39.663658,-86.082264,100017
160081,39.664025,-86.082340,100018
160081,39.664076,-86.082351,100019
160081,39.664076,-86.082351,110001
160081,39.664620,-86.082462,110002
160081,39.664711,-86.082479,110003
160081,39.664846,-86.082498,110004
160081,39.664982,-86.082509,110005
160081,39.665134,-86.082512,110006
160081,39.665917,-86.082501,110007
160081,39.667900,-86.082520,110008
160081,39.668674,-86.082526,110009
160081,39.668674,-86.082526,120001
160081,39.669141,-86.082531,120002
160081,39.670705,-86.082544,120003
160081,39.671485,-86.082552,120004
160081,39.671485,-86.082552,130001
160081,39.671655,-86.082553,130002
160081,39.672096,-86.082557,130003
160081,39.673259,-86.082567,130004
160081,39.674727,-86.082561,130005
160081,39.676579,-86.082553,130006
160081,39.676952,-86.082551,130007
160081,39.676952,-86.082551,140001
160081,39.680638,-86.082536,140002
160081,39.681465,-86.082537,140003
160081,39.681465,-86.082537,150001
160081,39.686249,-86.082541,150002
160081,39.687138,-86.082543,150003
160081,39.687138,-86.082543,160001
160081,39.688142,-86.082544,160002
160081,39.689093,-86.082544,160003
160081,39.690392,-86.082546,160004
160081,39.690392,-86.082546,170001
160081,39.690464,-86.082546,170002
160081,39.692893,-86.082548,170003
160081,39.692988,-86.082545,170004
160081,39.693075,-86.082538,170005
160081,39.693162,-86.082527,170006
160081,39.693205,-86.082520,170007
160081,39.693205,-86.082520,180001
160081,39.693404,-86.082486,180002
160081,39.693687,-86.082443,180003
160081,39.693809,-86.082428,180004
160081,39.693931,-86.082419,180005
160081,39.694053,-86.082417,180006
160081,39.694590,-86.082425,180007
160081,39.695241,-86.082435,180008
160081,39.695241,-86.082435,190001
160081,39.697999,-86.082476,190002
160081,39.697999,-86.082476,200001
160081,39.700250,-86.082509,200002
160081,39.700250,-86.082509,210001
160081,39.700352,-86.082511,210002
160081,39.701337,-86.082526,210003
160081,39.701899,-86.082534,210004
160081,39.701964,-86.082534,210005
160081,39.702578,-86.082540,210006
160081,39.703296,-86.082546,210007
160081,39.703648,-86.082548,210008
160081,39.704001,-86.082551,210009
160081,39.704800,-86.082558,210010
160081,39.705524,-86.082564,210011
160081,39.706114,-86.082569,210012
160081,39.706139,-86.082569,210013
160081,39.706139,-86.082569,220001
160081,39.706497,-86.082572,220002
160081,39.707455,-86.082580,220003
160081,39.707455,-86.082580,230001
160081,39.707628,-86.082581,230002
160081,39.709250,-86.082595,230003
160081,39.710573,-86.082604,230004
160081,39.711175,-86.082601,230005
160081,39.711529,-86.082606,230006
160081,39.711529,-86.082606,240001
160081,39.712119,-86.082616,240002
160081,39.713106,-86.082623,240003
160081,39.714037,-86.082630,240004
160081,39.714364,-86.082632,240005
160081,39.714364,-86.082632,250001
160081,39.716485,-86.082648,250002
160081,39.716732,-86.082642,250003
160081,39.716900,-86.082632,250004
160081,39.716900,-86.082632,260001
160081,39.716979,-86.082627,260002
160081,39.717225,-86.082605,260003
160081,39.717470,-86.082574,260004
160081,39.717678,-86.082543,260005
160081,39.717888,-86.082515,260006
160081,39.718099,-86.082493,260007
160081,39.718304,-86.082480,260008
160081,39.718494,-86.082473,260009
160081,39.718685,-86.082472,260010
160081,39.719424,-86.082478,260011
